UPC,LONG PRODUCT DESCRIPTION,BC CATEGORY,BC SUB CATEGORY,BC SEGMENT,RANDOM WEIGHT,BRAND OWNER HIGH,BASE SIZE,HW ORGANIC,PACK SIZE
427582875185,MLTP VL YLW ONN SNGL VGTB 16 OZ,ONIONS,YELLOW,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
417582897201,MLTP VL YLW ONN ORGN WHL SNGL VGTB 16 OZ,ONIONS,YELLOW,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,ORGANIC,NOT APPLICABLE
009605204663,FGRB PRD WHT ONN SNGL VGTB 1 CT,ONIONS,WHITE,WHOLE,YES,FAGERBERG PRODUCE COMPANY,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
200463678982,CTL BR YLW ONN CRTF ORGN ORGN CRTF ORGN BY QAI WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,PRIVATE LABEL,48 OUNCE,ORGANIC,NOT APPLICABLE
003338360003,PRDC ELC ID YLW ONN WHL BAG 80 OZ,ONIONS,YELLOW,WHOLE,NO,PRODUCE ELECTRONIC ID BOARD,80 OUNCE,NOT APPLICABLE,NOT APPLICABLE
007457485903,CHRS RNC PRL ONN WHL BAG 6 OZ,ONIONS,PEARL,WHOLE,NO,CHRISTOPHER RANCH,6 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003338360004,PRDC ELC ID YLW ONN WHL BAG 160 OZ,ONIONS,YELLOW,WHOLE,NO,PRODUCE ELECTRONIC ID BOARD,160 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582875236,MLTP VL SPRN ONN ORGN SNGL VGTB 16 OZ,ONIONS,GREEN,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,ORGANIC,NOT APPLICABLE
527582833296,ONN DCD ORGN SNGL VGTB 8 OZ,ONIONS,VALUE ADD,MEAL PREP,YES,NO COMPANY LISTED,8 OUNCE,ORGANIC,NOT APPLICABLE
437582801733,RED ONN CHPD SNGL VGTB 16 OZ,ONIONS,VALUE ADD,MEAL PREP,YES,NO COMPANY LISTED,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
201605194243,CTL BR YLW ONN ORGN ORGN GRWN CRTF ORGN BY ORGN CRTF WHL BAG IN SLV 48 OZ,ONIONS,YELLOW,WHOLE,NO,PRIVATE LABEL,48 OUNCE,ORGANIC,NOT APPLICABLE
060580600170,GRN GNT FRS YLW ONN WHL BAG 80 OZ,ONIONS,YELLOW,WHOLE,NO,GROWERS EXPRESS LLC,80 OUNCE,NOT APPLICABLE,NOT APPLICABLE
082321500171,GRND GRM SHLT WHL BAG 3 OZ,ONIONS,SHALLOT,WHOLE,NO,GOURMET SPECIALTY IMPORTS LLC,3 OUNCE,NOT APPLICABLE,NOT APPLICABLE
871292400205,GRMT SHLT WHL DM LNG BAG 8.75 OZ,ONIONS,SHALLOT,WHOLE,NO,GOURMET,8.75 OUNCE,NOT APPLICABLE,NOT APPLICABLE
081128902004,MLTP VL SWT ONN SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
007306440680,MLTP VL GRN ONN SNGL VGTB 16 OZ,ONIONS,GREEN,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
089940500201,YLW SWT ONN WHL 1 CT,ONIONS,SWEET,WHOLE,NO,NO COMPANY LISTED,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
417582897249,MLTP VL YLW ONN SNGL VGTB BAG 16 OZ,ONIONS,YELLOW,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
200975662080,CTL BR YLW ONN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,PRIVATE LABEL,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
004525512057,MLSS RED PRL ONN WHL BAG 6 OZ,ONIONS,PEARL,WHOLE,NO,"WORLD VARIETY PRODUCE, INC.",6 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003064173963,WHT ONN WHL 1 CT,ONIONS,WHITE,WHOLE,NO,NO COMPANY LISTED,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
085133900206,SWT D RED ONN WHL BAG 48 OZ,ONIONS,RED,WHOLE,NO,DALENA FARMS INC,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
011323033015,RIO FRS YLW ONN ORGN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,RIO FRESH,48 OUNCE,ORGANIC,NOT APPLICABLE
082040249675,SPRN LF YLW ONN ORGN CRTF ORGN BY PRMS LBS WHL TRY IN BAG 3 CT,ONIONS,YELLOW,WHOLE,NO,FOUR SEASONS PRODUCE CO,3 COUNT,ORGANIC,NOT APPLICABLE
085133900200,SWT D SWT ONN WHL BAG 32 OZ,ONIONS,SWEET,WHOLE,NO,DALENA FARMS INC,32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
307582804668,MLTP VL ONN SNGL VGTB 16 OZ,ONIONS,REMAINING ONIONS,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
327582832433,CPLN ONN SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,NO COMPANY LISTED,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
085153300344,US BST YLW ONN WHL BAG 64 OZ,ONIONS,YELLOW,WHOLE,NO,DESERT SPRINGS PRODUCE,64 OUNCE,NOT APPLICABLE,NOT APPLICABLE
201859815429,CTL BR ONN CHPD CRTF ORGN BY PRO CRT ORGN MLDD TRY 7 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,PRIVATE LABEL,7 OUNCE,ORGANIC,NOT APPLICABLE
081239601701,MCHL CTL VDL ONN WHL BAG 64 OZ,ONIONS,SWEET,WHOLE,NO,MICHAEL CUTLER COMPANY,64 OUNCE,NOT APPLICABLE,NOT APPLICABLE
437582874846,MLTP VL WHT ONN DCD SNGL VGTB 16 OZ,ONIONS,VALUE ADD,MEAL PREP,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
081488102092,MLTP VL YLW ONN ORGN SNGL VGTB 16 OZ,ONIONS,YELLOW,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,ORGANIC,NOT APPLICABLE
068692499021,DEL MNT FRS PRD YLW ONN DCD MLDD TRY 10 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,FRESH DEL MONTE PRODUCE INC,10 OUNCE,NOT APPLICABLE,NOT APPLICABLE
317582894163,MLTP VL WL WL ONN ORGN SNGL VGTB 1 CT,ONIONS,SWEET,WHOLE,YES,MULTIPLE BRANDS,1 COUNT,ORGANIC,NOT APPLICABLE
427582862507,MLTP VL CPLN ONN WHL SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
201691619840,CTL BR PRVN GLD SWT ONN WHL BAG 80 OZ,ONIONS,SWEET,WHOLE,NO,PRIVATE LABEL,80 OUNCE,NOT APPLICABLE,NOT APPLICABLE
527582839847,ONN MNCD ORGN SNGL VGTB 16 OZ,ONIONS,VALUE ADD,MEAL PREP,YES,NO COMPANY LISTED,16 OUNCE,ORGANIC,NOT APPLICABLE
064034403076,EAST CST FRS YLW ONN DCD TUB 6 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,EAST COAST FRESH CUTS,6 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003338380037,L&M ONN ORGN SNGL VGTB 16 OZ,ONIONS,REMAINING ONIONS,WHOLE,YES,L&M COMPANIES INC,16 OUNCE,ORGANIC,NOT APPLICABLE
085955500167,RL SWT WHT ONN ORGN CRTF ORGN BY GCCP BAG 32 OZ,ONIONS,SWEET,WHOLE,NO,SHUMAN PRODUCE INC,32 OUNCE,ORGANIC,NOT APPLICABLE
007457485603,CHRS RNC SHLT WHL BAG 3 OZ,ONIONS,SHALLOT,WHOLE,NO,CHRISTOPHER RANCH,3 OUNCE,NOT APPLICABLE,NOT APPLICABLE
081925502111,RIO VLY ONN YLW WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,RIO VALLEY ONION,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
004525515182,MLSS YLW ONN ORGN SNGL VGTB 16 OZ,ONIONS,YELLOW,WHOLE,YES,"WORLD VARIETY PRODUCE, INC.",16 OUNCE,ORGANIC,NOT APPLICABLE
437582830166,MLTP VL RED ONN YLW ONN MR THN 1 VGTB 1 CT,ONIONS,MIXED ONIONS,WHOLE,YES,MULTIPLE BRANDS,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
003307430101,YLW ONN WHL MDM 1 CT,ONIONS,YELLOW,WHOLE,NO,NO COMPANY LISTED,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
008558400005,GRD GRD YLW ONN WHL BAG 80 OZ,ONIONS,YELLOW,WHOLE,NO,GURDA GARDENS LTD,80 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582894596,MLTP VL GRN ONN SNGL VGTB 1 CT,ONIONS,GREEN,WHOLE,YES,MULTIPLE BRANDS,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
004525512237,MLSS YLW ONN ORGN CRTF ORGN BY CF CRTF ORGN PRDC WHL BAG ON CRD 32 OZ,ONIONS,YELLOW,WHOLE,NO,"WORLD VARIETY PRODUCE, INC.",32 OUNCE,ORGANIC,NOT APPLICABLE
081488102169,ANDR ORG YLW ONN ORGN CRTF BY WA STT DPRT AGRC WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,ANDERSEN ORGANICS LLC,48 OUNCE,ORGANIC,NOT APPLICABLE
201041657347,CTL BR YLW ONN ORGN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,PRIVATE LABEL,48 OUNCE,ORGANIC,NOT APPLICABLE
427582894627,VDL SWT ONN SNGL VGTB 1 CT,ONIONS,SWEET,WHOLE,YES,NO COMPANY LISTED,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
317582894659,MLTP VL ONN ORGN BLB SNGL VGTB 1 CT,ONIONS,REMAINING ONIONS,REMAINING FORM,YES,MULTIPLE BRANDS,1 COUNT,ORGANIC,NOT APPLICABLE
201632000000,CTL BR YLW ONN WHL BAG 80 OZ,ONIONS,YELLOW,WHOLE,NO,PRIVATE LABEL,80 OUNCE,NOT APPLICABLE,NOT APPLICABLE
085045700200,RED ONN SNGL VGTB 16 OZ,ONIONS,RED,WHOLE,YES,NO COMPANY LISTED,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
317582894667,MLTP VL ONN ORGN SNGL VGTB 1 CT,ONIONS,REMAINING ONIONS,WHOLE,YES,MULTIPLE BRANDS,1 COUNT,ORGANIC,NOT APPLICABLE
201463827463,CTL BR SWT ONN WHL 1 CT,ONIONS,SWEET,WHOLE,NO,PRIVATE LABEL,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
005286700008,GRN ONN BNCH BNDD 1 CT,ONIONS,GREEN,BUNCH,NO,NO COMPANY LISTED,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
088595902182,YLW ONN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,NO COMPANY LISTED,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003784204614,FRDS WHT BLNG ONN WHL MLDD TRY 8 OZ,ONIONS,WHITE,WHOLE,NO,"FRIEDA'S, INC.",8 OUNCE,NOT APPLICABLE,NOT APPLICABLE
071731100012,BLND FRM VDL ONN WHL BAG 96 OZ,ONIONS,SWEET,WHOLE,NO,BLAND FARMS LLC,96 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003338360281,PRDC ELC ID YLW ONN WHL BAG 32 OZ,ONIONS,SWEET,WHOLE,NO,PRODUCE ELECTRONIC ID BOARD,32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
088705100018,SWT ONN WHL JMB 1 CT,ONIONS,SWEET,WHOLE,NO,NO COMPANY LISTED,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
007878390525,CAL ORG FRM GRN ONN ORGN BNCH BAG 2 CT,ONIONS,GREEN,BUNCH,NO,GRIMMWAY FARMS,2 COUNT,ORGANIC,NOT APPLICABLE
009297200128,STNL FRM RED VDL ONN ORGN WHL BAG 32 OZ,ONIONS,SWEET,WHOLE,NO,STANLEY FARMS,32 OUNCE,ORGANIC,NOT APPLICABLE
068692471866,MLSS CPLN ONN WHL BAG 8 OZ,ONIONS,SWEET,WHOLE,NO,"WORLD VARIETY PRODUCE, INC.",8 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003492400047,SOO WHT ONN WHL MDM BAG 32 OZ,ONIONS,WHITE,WHOLE,NO,J.C. WATSON PACKING CO,32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003307460250,PCFC GLD ONN WHL BAG 192 OZ,ONIONS,REMAINING ONIONS,WHOLE,NO,CHIQUITA BRANDS INTERNATIONAL,192 OUNCE,NOT APPLICABLE,NOT APPLICABLE
033383600002,PRDC ELC ID YLW ONN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,PRODUCE ELECTRONIC ID BOARD,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003338360272,PRDC ELC ID SWT ONN WHL BAG 48 OZ,ONIONS,SWEET,WHOLE,NO,PRODUCE ELECTRONIC ID BOARD,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582863583,MLTP VL YLW ONN ORGN WHL PLD SNGL VGTB 16 OZ,ONIONS,VALUE ADD,MEAL PREP,YES,MULTIPLE BRANDS,16 OUNCE,ORGANIC,NOT APPLICABLE
005672500123,SVN SWT ONN WHL BAG 48 OZ,ONIONS,SWEET,WHOLE,NO,SOVEN CORPORATION,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003492400093,J C WTS RED ONN SNGL VGTB 16 OZ,ONIONS,RED,WHOLE,YES,"WATSON, J C CO",16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
307582894082,MLTP VL RED ONN ORGN SNGL VGTB 16 OZ,ONIONS,RED,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,ORGANIC,NOT APPLICABLE
201480232961,CTL BR SWT ONN WHL BAG 32 OZ,ONIONS,SWEET,WHOLE,NO,PRIVATE LABEL,32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
201573690368,CTL BR RED PRL ONN WHL MLDD TRY 8 OZ,ONIONS,PEARL,WHOLE,NO,PRIVATE LABEL,8 OUNCE,NOT APPLICABLE,NOT APPLICABLE
200357206021,CTL BR GRN ONN CHPD CRTF ORGN BY PRO CRT ORGN MLDD TRY 3.88 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,PRIVATE LABEL,3.88 OUNCE,ORGANIC,NOT APPLICABLE
004525514846,MLSS CPLN ONN WHL MLDD TRY 7 OZ,ONIONS,SWEET,WHOLE,NO,"WORLD VARIETY PRODUCE, INC.",7 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582863571,MLTP VL RED ONN WHL PLD SNGL VGTB 16 OZ,ONIONS,VALUE ADD,MEAL PREP,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
073571800008,MLTP VL SWT ONN SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
200422582272,CTL BR YLW ONN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,PRIVATE LABEL,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003784204647,FRDS RED PRL ONN WHL BAG 10 OZ,ONIONS,PEARL,WHOLE,NO,"FRIEDA'S, INC.",10 OUNCE,NOT APPLICABLE,NOT APPLICABLE
547582865365,ONN KBB CB SNGL VGTB 16 OZ,ONIONS,VALUE ADD,MEAL PREP,YES,NO COMPANY LISTED,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582863699,MLTP VL SWT ONN WHL SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
081483102169,ANDR ORG YLW ONN ORGN WHL MDM BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,ANDERSEN ORGANICS LLC,48 OUNCE,ORGANIC,NOT APPLICABLE
071731100252,BLND FRM SWT ONN SNGL VGTB 1 CT,ONIONS,SWEET,WHOLE,YES,BLAND FARMS LLC,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
003492400050,SOO SWT ONN WHL MDM BAG 64 OZ,ONIONS,SWEET,WHOLE,NO,J.C. WATSON PACKING CO,64 OUNCE,NOT APPLICABLE,NOT APPLICABLE
200117454343,CTL BR RED ONN WHL 16 OZ,ONIONS,RED,WHOLE,NO,PRIVATE LABEL,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
081488102157,ANDR ORG RED ONN ORGN CRTF BY WA STT DPRT AGRC WHL BAG 48 OZ,ONIONS,RED,WHOLE,NO,ANDERSEN ORGANICS LLC,48 OUNCE,ORGANIC,NOT APPLICABLE
009605260292,FGRB SWT ONN WHL BAG 48 OZ,ONIONS,SWEET,WHOLE,NO,FAGERBERG PRODUCE COMPANY,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
507582808143,YLW ONN CHPD SNGL VGTB 16 OZ,ONIONS,VALUE ADD,MEAL PREP,YES,NO COMPANY LISTED,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
004525511553,MLSS WHT BLR ONN WHL BAG 8 OZ,ONIONS,WHITE,WHOLE,NO,"WORLD VARIETY PRODUCE, INC.",8 OUNCE,NOT APPLICABLE,NOT APPLICABLE
007582811787,UNDN YLW ONN WHL BAG 80 OZ,ONIONS,YELLOW,WHOLE,NO,MULTIPLE BRANDS,80 OUNCE,NOT APPLICABLE,NOT APPLICABLE
073571800021,RIO FRS RED ONN WHL BAG 48 OZ,ONIONS,RED,WHOLE,NO,RIO FRESH,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003338360054,CRY & CMP ONN WHL BAG 160 OZ,ONIONS,REMAINING ONIONS,WHOLE,NO,CURRY & COMPANY INC,160 OUNCE,NOT APPLICABLE,NOT APPLICABLE
089934000127,FV STR RED PRL ONN WHL TRY 8 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,DAN GRAIFF FARMS LLC,8 OUNCE,NOT APPLICABLE,NOT APPLICABLE
002630310151,SWT ONN WHL BAG 32 OZ,ONIONS,SWEET,WHOLE,NO,NO COMPANY LISTED,32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
065938900000,MLTP VL YLW ONN JMB SNGL VGTB 16 OZ,ONIONS,YELLOW,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
085672500144,CSP SWT ONN WHL BAG 64 OZ,ONIONS,SWEET,WHOLE,NO,COUNTRY SWEET PRODUCE,64 OUNCE,NOT APPLICABLE,NOT APPLICABLE
007457485007,CHRS RNC YLW BLNG ONN WHL BAG 16 OZ,ONIONS,YELLOW,WHOLE,NO,CHRISTOPHER RANCH,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
009605260003,MNTN PRD YLW ONN WHL BAG 80 OZ,ONIONS,YELLOW,WHOLE,NO,FAGERBERG PRODUCE COMPANY,80 OUNCE,NOT APPLICABLE,NOT APPLICABLE
200582332933,CTL BR WL WL ONN SNGL VGTB BAG 16 OZ,ONIONS,SWEET,WHOLE,YES,PRIVATE LABEL,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582894439,MLTP VL ONN SNGL VGTB 1 CT,ONIONS,REMAINING ONIONS,WHOLE,YES,MULTIPLE BRANDS,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
201565241349,CTL BR GRN ONN WHL 1 CT,ONIONS,GREEN,WHOLE,NO,PRIVATE LABEL,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
003338360201,PRDC ELC ID WL WL ONN WHL BAG 32 OZ,ONIONS,SWEET,WHOLE,NO,PRODUCE ELECTRONIC ID BOARD,32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
007087304080,AURP CPLN ONN WHL BAG 8 OZ,ONIONS,SWEET,WHOLE,NO,MAURICE A AUERBACH INC,8 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003338300202,SWT ONN 384 OZ,ONIONS,SWEET,WHOLE,NO,NO COMPANY LISTED,384 OUNCE,NOT APPLICABLE,NOT APPLICABLE
871715457607,GRMT BNN SHLT WHL BAG 16 OZ,ONIONS,SHALLOT,WHOLE,NO,GOURMET,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
417582897250,MLTP VL SWT ONN SNGL VGTB BAG 16 OZ,ONIONS,SWEET,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
088567700051,PR & SNS FRM SWT ONN ORGN SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,PERI & SONS FARMS INC,16 OUNCE,ORGANIC,NOT APPLICABLE
033383600001,AGRW FRS YLW ONN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,AGROW FRESH PRODUCE COMPANY,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582875194,MLTP VL SHLT SNGL VGTB 1 CT,ONIONS,SHALLOT,WHOLE,YES,MULTIPLE BRANDS,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
201499860995,CTL BR YLW ONN DCD TUB 8 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,PRIVATE LABEL,8 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582894631,PRL ONN SNGL VGTB 1 CT,ONIONS,PEARL,WHOLE,YES,NO COMPANY LISTED,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
081488102159,ANDR ORG YLW ONN ORGN CRTF BY WA STT DPRT AGRC WHL BAG 80 OZ,ONIONS,YELLOW,WHOLE,NO,ANDERSEN ORGANICS LLC,80 OUNCE,ORGANIC,NOT APPLICABLE
085501700233,CRSC FRT & VGT RED ONN ORGN WHL BAG 640 OZ,ONIONS,RED,WHOLE,NO,CRESCENT FRUIT & VEGETABLE,640 OUNCE,ORGANIC,NOT APPLICABLE
003784204603,FRDS WHT BLR ONN WHL BAG 16 OZ,ONIONS,WHITE,WHOLE,NO,"FRIEDA'S, INC.",16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003307430129,MLTP VL YLW ONN ORGN SNGL VGTB 16 OZ,ONIONS,YELLOW,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,ORGANIC,NOT APPLICABLE
003338360182,PRDC ELC ID VDL ONN WHL BOX 160 OZ,ONIONS,SWEET,WHOLE,NO,PRODUCE ELECTRONIC ID BOARD,160 OUNCE,NOT APPLICABLE,NOT APPLICABLE
007122813133,AUNT MDS YLW ONN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,AUNT MID PRODUCE CO,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
085133900220,RED ONN WHL 1 CT,ONIONS,RED,WHOLE,NO,NO COMPANY LISTED,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
081239601010,MCHL CTL YLW ONN SNGL VGTB 16 OZ,ONIONS,YELLOW,WHOLE,YES,MICHAEL CUTLER COMPANY,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582862158,MLTP VL RED ONN WHL SNGL VGTB BAG 16 OZ,ONIONS,RED,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
081132303301,LIV ORG YLW ONN ORGN CRTF ORGN BY CF WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,LIV ORGANIC PRODUCE,48 OUNCE,ORGANIC,NOT APPLICABLE
007087304011,AURP PRL ONN WHL BAG 10 OZ,ONIONS,PEARL,WHOLE,NO,MAURICE A AUERBACH INC,10 OUNCE,NOT APPLICABLE,NOT APPLICABLE
871357506080,YLW ONN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,NO COMPANY LISTED,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
073571800000,WHT ONN WHL 48 OZ,ONIONS,WHITE,WHOLE,NO,NO COMPANY LISTED,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003307430146,PRGR WHT ONN JMB SNGL VGTB 16 OZ,ONIONS,WHITE,WHOLE,YES,CHIQUITA BRANDS INTERNATIONAL,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
327582818084,YLW ONN SNGL VGTB 16 OZ,ONIONS,YELLOW,WHOLE,YES,NO COMPANY LISTED,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
002630361000,YLW ONN ORGN ORGN GRWN WHL JMB SNGL VGTB 16 OZ,ONIONS,YELLOW,WHOLE,YES,NO COMPANY LISTED,16 OUNCE,ORGANIC,NOT APPLICABLE
071752431245,DEL MNT FRS PRD YLW ONN DCD MLDD TRY 10 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,FRESH DEL MONTE PRODUCE INC,10 OUNCE,NOT APPLICABLE,NOT APPLICABLE
002791899310,TNMR & ANT ART SWT ITLN RED ONN WHL BAG 32 OZ,ONIONS,SWEET,WHOLE,NO,"TANIMURA & ANTLE, INC.",32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
085157300251,CRZL VLY PRD YLW ONN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,CARZALIA VALLEY INC,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
089940500202,VDL ONN WHL BAG 1 CT,ONIONS,SWEET,WHOLE,NO,NO COMPANY LISTED,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
201427438595,CTL BR YLW ONN ORGN CRTF ORGN BY CLFR CRTD ORGN FRMR WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,PRIVATE LABEL,48 OUNCE,ORGANIC,NOT APPLICABLE
200065928710,CTL BR SWT ONN WHL BAG 48 OZ,ONIONS,SWEET,WHOLE,NO,PRIVATE LABEL,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
002620804161,MLTP VL YLW SWT ONN SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
437582830223,MLTP VL YLW ONN JMB SNGL VGTB 1 CT,ONIONS,YELLOW,WHOLE,YES,MULTIPLE BRANDS,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
003338360180,PRDC ELC ID VDL ONN WHL BAG 80 OZ,ONIONS,SWEET,WHOLE,NO,PRODUCE ELECTRONIC ID BOARD,80 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582875177,MLTP VL SHLT SNGL VGTB 16 OZ,ONIONS,SHALLOT,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
068692405368,PK WHT ONN ORGN WHL BAG 32 OZ,ONIONS,WHITE,WHOLE,NO,HORTON FRUIT CO INC,32 OUNCE,ORGANIC,NOT APPLICABLE
427582863428,MLTP VL SWT ONN WHL JMB SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
201561107461,CTL BR YLW VDL ONN ORGN WHL BAG 48 OZ,ONIONS,SWEET,WHOLE,NO,PRIVATE LABEL,48 OUNCE,ORGANIC,NOT APPLICABLE
317582804661,MLTP VL WHT ONN SNGL VGTB 1 CT,ONIONS,WHITE,WHOLE,YES,MULTIPLE BRANDS,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
